GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),MarbelsPerPlayer(Player1Remaining Marbles),MarbelsPerPlayer(Player0Remaining Marbles),RuleCardsUsed(Rule-Setup),RuleCardsUsed(Rule-Movement),RuleCardsUsed(Rule-Push),RuleCardsUsed(Rule-PushOut),RuleCardsUsed(Rule-PushRequirement),RuleCardsUsed(Rule-Victory),PlayerType(PlayerType-1),PlayerType(PlayerType-0),MarbelsRemoved(Player0removed marbles),MarbelsRemoved(Player1removed marbles),WhoPushedOut(Player0Pushed Marbles),WhoPushedOut(Player1Pushed Marbles),Winner(PlayerIdx)
455610894,MultiverseMarbles,0,GAME_OVER,35,34,2,9511,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,9,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,UNEVEN,ONE_OF_EACH,MCTS-Push,MCTS,[0],[],[0],[],0
1513633726,MultiverseMarbles,0,GAME_OVER,88,87,2,9512,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,5,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,PUSH_OUT,MCTS-Push,MCTS,"[0, 1, 0, 1, 1]",[],"[0, 1, 0, 1, 1]",[],1
25007283,MultiverseMarbles,0,GAME_OVER,78,77,2,9513,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,PUSH_OUT,MCTS-Push,MCTS,"[1, 1]",[],"[1, 1, 1]",[],1
-1250930776,MultiverseMarbles,0,GAME_OVER,33,32,2,9514,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,8,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,ANY_THREE,MCTS-Push,MCTS,"[1, 0]",[],"[0, 1, 0]",[],0
-889821356,MultiverseMarbles,0,GAME_OVER,104,103,2,9515,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EQUAL,PUSH_OUT,MCTS-Push,MCTS,[1],[],"[1, 1, 1]",[],1
1448015467,MultiverseMarbles,0,GAME_OVER,40,39,2,9516,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS,[],[],[0],[],1
-2087930936,MultiverseMarbles,0,GAME_OVER,98,97,2,9517,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,8,9,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS-Push,MCTS,"[0, 0, 1]",[],"[0, 1, 1, 0, 1]",[],1
-1013003776,MultiverseMarbles,0,GAME_OVER,68,67,2,9518,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,EVEN,PUSH_OUT,MCTS-Push,MCTS,"[0, 1]",[],"[0, 1, 1, 1]",[],1
26800519,MultiverseMarbles,0,GAME_OVER,80,79,2,9519,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,MORE,YOUR_COLOR,MCTS-Push,MCTS,"[0, 0]",[],"[0, 0]",[],1
1253999310,MultiverseMarbles,0,GAME_OVER,121,120,2,9520,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,9,8,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,MORE,ANY_THREE,MCTS-Push,MCTS,"[1, 0]",[0],"[0, 0, 0, 1, 0, 0]","[0, 0]",0
-1149544325,MultiverseMarbles,0,GAME_OVER,102,101,2,9521,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,YOUR_COLOR,MCTS-Push,MCTS,"[1, 1]",[],"[1, 1]",[],1
8878403,MultiverseMarbles,0,GAME_OVER,22,21,2,9522,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,7,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,EVEN,ONE_OF_EACH,MCTS-Push,MCTS,"[1, 1, 1]",[],"[0, 1, 1, 1]",[],1
-659302933,MultiverseMarbles,0,GAME_OVER,116,115,2,9523,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,7,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,PUSH_OUT,MCTS-Push,MCTS,"[1, 1, 1]",[],"[1, 1, 1]",[],1
-453088030,MultiverseMarbles,0,GAME_OVER,86,85,2,9524,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,9,9,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_REPLACE,EVEN,YOUR_COLOR,MCTS-Push,MCTS,"[0, 0]",[],"[0, 0, 0, 0, 1]",[],1
-1748828604,MultiverseMarbles,0,GAME_OVER,93,92,2,9525,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,9,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,MORE,ANY_THREE,MCTS-Push,MCTS,[0],[0],"[0, 0, 0, 1, 0]",[0],0
40351309,MultiverseMarbles,0,GAME_OVER,84,83,2,9526,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,5,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,PUSH_OUT,MCTS-Push,MCTS,"[0, 1, 0, 1, 1]",[],"[0, 1, 0, 1, 1]",[],1
381344401,MultiverseMarbles,0,GAME_OVER,80,79,2,9527,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,6,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EVEN,PUSH_OUT,MCTS-Push,MCTS,"[0, 1, 0, 1]",[],"[0, 1, 0, 0, 1, 0, 1]",[0],1
-1926218471,MultiverseMarbles,0,GAME_OVER,100,99,2,9528,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,3,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,MORE,PUSH_OUT,MCTS-Push,MCTS,"[0, 0, 0, 0, 0, 1, 1]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",[],1
-303690017,MultiverseMarbles,0,GAME_OVER,28,27,2,9529,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,6,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,EVEN,PUSH_OUT,MCTS-Push,MCTS,"[1, 1, 0, 1]",[],"[0, 1, 1, 0, 1]",[],1
-1734317212,MultiverseMarbles,0,GAME_OVER,34,33,2,9530,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,7,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EVEN,PUSH_OUT,MCTS-Push,MCTS,"[1, 1, 1]",[],"[1, 1, 1]",[],1
1567768284,MultiverseMarbles,0,GAME_OVER,40,39,2,9531,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,UNEVEN,ANY_THREE,MCTS-Push,MCTS,"[1, 1]",[],"[0, 0, 1, 1]",[],1
120732815,MultiverseMarbles,0,GAME_OVER,25,24,2,9532,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,9,8,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,ONE_OF_EACH,MCTS-Push,MCTS,"[1, 1]",[0],"[1, 1, 1]",[0],0
-1757554572,MultiverseMarbles,0,GAME_OVER,170,169,2,9533,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,6,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,UNEVEN,PUSH_OUT,MCTS-Push,MCTS,"[1, 0, 1, 1]",[],"[1, 0, 1, 1]",[],1
1002191241,MultiverseMarbles,0,GAME_OVER,98,97,2,9534,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS,[],[],[],[],1
-1551493057,MultiverseMarbles,0,GAME_OVER,22,21,2,9535,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS,[],[],[],[],1
-1306915710,MultiverseMarbles,0,GAME_OVER,98,97,2,9536,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EQUAL,ANY_THREE,MCTS-Push,MCTS,[],[],[1],[],1
-751877641,MultiverseMarbles,0,GAME_OVER,120,119,2,9537,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,7,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EQUAL,PUSH_OUT,MCTS-Push,MCTS,"[1, 1, 1]",[],"[1, 1, 1]",[],1
1008869136,MultiverseMarbles,0,GAME_OVER,33,32,2,9538,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EVEN,ANY_THREE,MCTS-Push,MCTS,[],[],[0],[],0
-2135673013,MultiverseMarbles,0,GAME_OVER,61,60,2,9539,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,9,7,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EVEN,ANY_THREE,MCTS-Push,MCTS,"[0, 1]","[0, 0]","[0, 1, 1]","[0, 0]",0
830259458,MultiverseMarbles,0,GAME_OVER,35,34,2,9540,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,EVEN,ANY_THREE,MCTS-Push,MCTS,[],[],[0],[0],0
-657727023,MultiverseMarbles,0,GAME_OVER,35,34,2,9541,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,9,6,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,YOUR_COLOR,MCTS-Push,MCTS,"[0, 1, 0, 0]",[0],"[0, 1, 0, 0]",[0],0
-1791790221,MultiverseMarbles,0,GAME_OVER,33,32,2,9542,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS,[0],[],[0],[],0
21027048,MultiverseMarbles,0,GAME_OVER,104,103,2,9543,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,PUSH_OUT,MCTS-Push,MCTS,"[1, 0]",[],"[1, 1, 0, 1]",[],1
-1341033756,MultiverseMarbles,0,GAME_OVER,56,55,2,9544,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,UNEVEN,ANY_THREE,MCTS-Push,MCTS,[],[],"[0, 0]",[],1
1780177599,MultiverseMarbles,0,GAME_OVER,22,21,2,9545,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,EQUAL,ANY_THREE,MCTS-Push,MCTS,[],[],[],[],1
-416461726,MultiverseMarbles,0,GAME_OVER,150,149,2,9546,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS,[1],[],[1],[],1
305047522,MultiverseMarbles,0,GAME_OVER,118,117,2,9547,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,UNEVEN,ONE_OF_EACH,MCTS-Push,MCTS,[0],[],[0],[],1
580287740,MultiverseMarbles,0,GAME_OVER,200,200,2,9548,MCTS,-3.0,-3.0,MCTS-Push,1,MCTS,1,1,1,MCTS-Push,10,9,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,EQUAL,PUSH_OUT,MCTS-Push,MCTS,[1],[],[1],[],-1
-928832774,MultiverseMarbles,0,GAME_OVER,21,20,2,9549,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,9,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS,[],[1],[0],[1],0
1595056157,MultiverseMarbles,0,GAME_OVER,200,200,2,9550,MCTS,-3.0,-3.0,MCTS-Push,1,MCTS,1,1,1,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,EQUAL,YOUR_COLOR,MCTS-Push,MCTS,[],[],[1],[],-1
406246055,MultiverseMarbles,0,GAME_OVER,66,65,2,9551,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,7,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS,"[1, 1, 1]",[],"[1, 1, 1, 1]",[],1
2075187338,MultiverseMarbles,0,GAME_OVER,33,32,2,9552,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,MORE_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS,[0],[],[0],[],0
1266751896,MultiverseMarbles,0,GAME_OVER,36,35,2,9553,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EVEN,YOUR_COLOR,MCTS-Push,MCTS,"[1, 1]",[],"[1, 1, 1]",[],1
-228214522,MultiverseMarbles,0,GAME_OVER,38,37,2,9554,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,FEWER_OR_EQUAL,ONE_OF_EACH,MCTS-Push,MCTS,[],[],[1],[],1
-536463026,MultiverseMarbles,0,GAME_OVER,56,55,2,9555,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,MORE,PUSH_OUT,MCTS-Push,MCTS,"[1, 1]",[],"[0, 1, 1, 1]",[],1
-788509452,MultiverseMarbles,0,GAME_OVER,116,115,2,9556,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,EQUAL,ANY_THREE,MCTS-Push,MCTS,"[1, 1]",[],"[1, 1]",[],1
1573883441,MultiverseMarbles,0,GAME_OVER,26,25,2,9557,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,7,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EVEN,PUSH_OUT,MCTS-Push,MCTS,"[0, 1, 1]",[],"[0, 1, 0, 1, 1]",[],1
-775106959,MultiverseMarbles,0,GAME_OVER,40,39,2,9558,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,EQUAL,ONE_OF_EACH,MCTS-Push,MCTS,[],[],[],[],1
185661403,MultiverseMarbles,0,GAME_OVER,67,66,2,9559,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,9,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,MORE,ANY_THREE,MCTS-Push,MCTS,[0],[],"[0, 1]",[0],0
773482165,MultiverseMarbles,0,GAME_OVER,76,75,2,9560,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,4,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,EVEN,PUSH_OUT,MCTS-Push,MCTS,"[1, 0, 1, 0, 0, 1]",[],"[1, 0, 1, 0, 0, 1]",[],1
240099013,MultiverseMarbles,0,GAME_OVER,104,103,2,9561,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,OUT_IS_GONE,EQUAL,ONE_OF_EACH,MCTS-Push,MCTS,[],[],[],[],1
-349776194,MultiverseMarbles,0,GAME_OVER,31,30,2,9562,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,MORE_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS,[],[],[],[],0
698208449,MultiverseMarbles,0,GAME_OVER,16,15,2,9563,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,EVEN,ONE_OF_EACH,MCTS-Push,MCTS,[1],[],[1],[],1
-1765185131,MultiverseMarbles,0,GAME_OVER,57,56,2,9564,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,EQUAL,YOUR_COLOR,MCTS-Push,MCTS,[],[],[],[],0
-239005731,MultiverseMarbles,0,GAME_OVER,33,32,2,9565,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,MORE_OR_EQUAL,ANY_THREE,MCTS-Push,MCTS,[],[],[0],[],0
-1370298710,MultiverseMarbles,0,GAME_OVER,34,33,2,9566,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,FEWER_OR_EQUAL,ONE_OF_EACH,MCTS-Push,MCTS,[],[],[],[],1
1556036519,MultiverseMarbles,0,GAME_OVER,20,19,2,9567,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EQUAL,ONE_OF_EACH,MCTS-Push,MCTS,[],[],[],[],1
1443607066,MultiverseMarbles,0,GAME_OVER,95,94,2,9568,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,9,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS,[0],[],[0],[],0
-1508048145,MultiverseMarbles,0,GAME_OVER,28,27,2,9569,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,9,10,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EQUAL,ONE_OF_EACH,MCTS-Push,MCTS,[],[0],[],[0],1
-1992445471,MultiverseMarbles,0,GAME_OVER,90,89,2,9570,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,UNEVEN,YOUR_COLOR,MCTS-Push,MCTS,"[0, 1]",[],"[0, 1]",[],1
705174639,MultiverseMarbles,0,GAME_OVER,42,41,2,9571,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS,[],[],[0],[0],1
-1373423042,MultiverseMarbles,0,GAME_OVER,99,98,2,9572,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,10,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,YOUR_COLOR,MCTS-Push,MCTS,[],[],[],[],0
677064454,MultiverseMarbles,0,GAME_OVER,26,25,2,9573,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,9,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,EVEN,ONE_OF_EACH,MCTS-Push,MCTS,[1],[],[1],[],1
216924375,MultiverseMarbles,0,GAME_OVER,94,93,2,9574,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,3,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,MORE,YOUR_COLOR,MCTS-Push,MCTS,"[0, 0, 0, 1, 1, 1, 1]",[],"[0, 0, 0, 1, 1, 1, 1]",[],1
-349804941,MultiverseMarbles,0,GAME_OVER,166,165,2,9575,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,7,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,UNEVEN,PUSH_OUT,MCTS-Push,MCTS,"[0, 1, 1]",[],"[0, 0, 1, 1, 1]",[],1
-959695519,MultiverseMarbles,0,GAME_OVER,98,97,2,9576,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,10,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,EQUAL,YOUR_COLOR,MCTS-Push,MCTS,[],[],[],[],1
-1363181662,MultiverseMarbles,0,GAME_OVER,28,27,2,9577,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_1,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS,[1],[],"[0, 1, 1]",[],1
-813551657,MultiverseMarbles,0,GAME_OVER,178,177,2,9578,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,7,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,UNEVEN,PUSH_OUT,MCTS-Push,MCTS,"[1, 1, 1]",[],"[1, 1, 1]",[],1
1164849169,MultiverseMarbles,0,GAME_OVER,124,123,2,9579,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,4,TWO_SIDES,LEAPFROG,PUSH_1,OUT_IS_GONE,MORE_OR_EQUAL,PUSH_OUT,MCTS-Push,MCTS,"[0, 0, 1, 0, 1, 1]",[],"[0, 0, 1, 0, 1, 1]",[],1
-55773312,MultiverseMarbles,0,GAME_OVER,106,105,2,9580,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,7,7,TWO_SIDES,MOVE_2,PUSH_1,CENTER_REPLACE,EVEN,PUSH_OUT,MCTS-Push,MCTS,"[0, 0, 0, 1, 1, 0]",[],"[0, 0, 0, 1, 1, 0, 1]",[],1
1093156316,MultiverseMarbles,0,GAME_OVER,99,98,2,9581,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,9,6,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,YOUR_COLOR,MCTS-Push,MCTS,"[1, 1, 1, 0]",[0],"[0, 1, 1, 1, 0]",[0],0
-1549923493,MultiverseMarbles,0,GAME_OVER,20,19,2,9582,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_1,PUSH_1,OUT_IS_GONE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS,"[1, 1]",[],"[1, 1]",[],1
1828977257,MultiverseMarbles,0,GAME_OVER,178,177,2,9583,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,8,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,UNEVEN,PUSH_OUT,MCTS-Push,MCTS,"[1, 1]",[],"[1, 1, 1]",[],1
-1753179225,MultiverseMarbles,0,GAME_OVER,31,30,2,9584,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,8,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_REPLACE,FEWER_OR_MORE,YOUR_COLOR,MCTS-Push,MCTS,"[0, 0]",[],"[0, 0, 0]",[],0
-1514985522,MultiverseMarbles,0,GAME_OVER,53,52,2,9585,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,9,9,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,CENTER_IF_FREE,EVEN,ANY_THREE,MCTS-Push,MCTS,[0],[0],"[0, 0, 0, 0, 0]",[0],0
-169239138,MultiverseMarbles,0,GAME_OVER,13,12,2,9586,MCTS,-1.0,1.0,MCTS-Push,2,MCTS,2,1,1,MCTS-Push,10,10,TWO_SIDES,MOVE_EXACTLY_2,PUSH_1,OUT_IS_GONE,FEWER_OR_EQUAL,ONE_OF_EACH,MCTS-Push,MCTS,[],[],[],[],0
-1124257435,MultiverseMarbles,0,GAME_OVER,40,39,2,9587,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,6,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,EVEN,ONE_OF_EACH,MCTS-Push,MCTS,"[0, 1, 1, 0]",[],"[0, 1, 1, 0]",[],1
1050746276,MultiverseMarbles,0,GAME_OVER,88,87,2,9588,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,7,TWO_SIDES,MOVE_2,PUSH_1,CENTER_IF_FREE,EVEN,PUSH_OUT,MCTS-Push,MCTS,"[0, 0, 1]",[],"[0, 0, 1, 1, 1]",[],1
-594404815,MultiverseMarbles,0,GAME_OVER,36,35,2,9589,MCTS,1.0,-1.0,MCTS-Push,1,MCTS,1,2,2,MCTS-Push,10,9,TWO_SIDES,MOVE_1,PUSH_1,CENTER_IF_FREE,FEWER_OR_MORE,ONE_OF_EACH,MCTS-Push,MCTS,[1],[],"[0, 1]",[],1
